,comment,goodorbad
7780,The best acting performance from Richard E. Grant!,1
7781,"McCarthy and Grant are fabulous. The film centers on fraud, but ultimately tells a painful story about friendship and loneliness.",1
7782,"This isn't the sort of film that brings massive laugh out loud moments but I found it certainly made me chuckle at times, none the less and I like the rebellious, mischevious aspect of both of the main characters. Its an interesting story and its based on a true story I believe too, which is something I appreciate - im a sucker for a true life story, even if said story is about a writer unable to sell their story (if you follow). The performances are good, especially that of Melissa McCarthy, she gives a stellar performance I thought and there is an emotional rawness towards the end of the film that I appreciated, plus some information about the true story is provided as the credits start to roll, which I liked, so due to all of this, I'd definitely recommend this film to others.",1
7783,"A beautifully tender comedic drama about one or two people whom on first contact seem to lack all human tenderness. Like another film by director Marielle Heller (A Beautiful Day In The Neighbourhood), it's far more insightful than the lightly comic tone initially suggests. Richard E. Grant is good; Melissa McCarthy is remarkable, investing her true life portrayal with nuance and depth. Like the Fred Rogers film, despite dealing with very different people, it gradually peels back the central character's personality until her core is revealed; that the viewer senses that core long before age apparently does is down to the excellence of the writing, performances and direction. It didn't move me the way …Neighbourhood did, perhaps because of the nature of the people involved; but it remains a very fine film.",1
7784,Poignant and funny - a rare combo. It is heartbreaking to watch Ms Israel navigate the twists and turns of her chaotic life and try to hold onto a semblance of dignity.  McCarthy is unbelievable.. probably her best performance. This one's for the discerning movie watcher. Dont miss if you are one.,1
7785,"Such a heartbreaking and beautiful story.  McCarthy and Grant give wonderful performances, you really feel the unique friendship and bond these two people must have formed.   McCarthy especially makes you see the humanity and sadness of Lee, rooting for her even while she's committing these crimes and pushing people away.  A great script, musical soundtrack and convincing look of 90s New York combine to bring about this compelling film.",1
7786,i hate melissa mccarthy,0
7787,"This was certainly a refreshing change of pace for Melissa McCarthy. I hope she does some more dramatic roles like this one because her all too familiar ""funny fat lady"" persona has really overstayed it's welcome, and the ""not so hot"" reviews of some of her recent projects certainly reflects that! This film was very well done and Melissa has great talent. I just wish she'd step outside of her bubble (no pun intended) and start tackling some different roles.",1
7788,3.1 good enough I think,0
7789,One of the year's best! An amazing story with terrific performances!,1
7790,"Watch til the end! In the beginning you'll be thinking ""Wtf?!"" but bear with it a little bit and enjoy this amazing film.",1
7791,"Holy ‘made for tv' fluff. What were you thinking, critics? Slow, dull, meandering story with only Laura Dern's decent showing to help. Someone cast Common in a role here, too. Dreadfully bad actor. Painful to watch him even try. Skip this drab HBO entry.",0
7792,Ok esto si que fue una película difícil de ver. Nada de metáforas o imágenes intercaladas que adornan una historia cruda y fuerte. Incomoda en todos los sentidos pero a la vez una historia que todos deberían ver al menos una vez.,1
